CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,EmailAddress,Phone
13685,13685,AW00013685,null,Wyatt,null,Flores,0,wyatt62@adventure-works.com,566-555-0115
13686,13686,AW00013686,null,Wyatt,null,Washington,0,wyatt63@adventure-works.com,210-555-0123
13687,13687,AW00013687,null,Wyatt,null,Butler,0,wyatt64@adventure-works.com,361-555-0116
13688,13688,AW00013688,null,Wyatt,V,Simmons,0,wyatt65@adventure-works.com,1 (11) 500 555-0114
13689,13689,AW00013689,null,Wyatt,C,Foster,0,wyatt66@adventure-works.com,1 (11) 500 555-0166
13690,13690,AW00013690,null,Rodney,L,Torres,0,rodney8@adventure-works.com,1 (11) 500 555-0115
13691,13691,AW00013691,null,Rodney,S,Dominguez,0,rodney9@adventure-works.com,155-555-0146
13692,13692,AW00013692,null,Wyatt,null,Goldstein,0,wyatt67@adventure-works.com,612-555-0184
13693,13693,AW00013693,null,Wyatt,null,Bryant,0,wyatt68@adventure-works.com,367-555-0158
13694,13694,AW00013694,null,Rodney,M,Vazquez,0,rodney10@adventure-works.com,1 (11) 500 555-0190
13695,13695,AW00013695,null,Wyatt,A,Russell,0,wyatt69@adventure-works.com,503-555-0135
13696,13696,AW00013696,null,Devin,K,Henderson,0,devin43@adventure-works.com,382-555-0138
13697,13697,AW00013697,null,Devin,R,Coleman,0,devin44@adventure-works.com,792-555-0157
13698,13698,AW00013698,null,Rodney,A,Blanco,0,rodney11@adventure-works.com,1 (11) 500 555-0147
13699,13699,AW00013699,null,Devin,null,Jenkins,0,devin45@adventure-works.com,1 (11) 500 555-0114
13700,13700,AW00013700,null,Devin,null,Perry,0,devin46@adventure-works.com,411-555-0124
13701,13701,AW00013701,null,Rodney,L,Serrano,0,rodney12@adventure-works.com,1 (11) 500 555-0127
13702,13702,AW00013702,null,Rodney,C,Ramos,0,rodney13@adventure-works.com,1 (11) 500 555-0186
13703,13703,AW00013703,null,Devin,null,Powell,0,devin47@adventure-works.com,397-555-0152
13704,13704,AW00013704,null,Devin,J,Long,0,devin48@adventure-works.com,945-555-0189
13705,13705,AW00013705,null,Devin,E,Patterson,0,devin49@adventure-works.com,348-555-0137
13706,13706,AW00013706,null,Devin,P,Hughes,0,devin50@adventure-works.com,317-555-0155
13707,13707,AW00013707,null,Rodney,null,Sanz,0,rodney14@adventure-works.com,1 (11) 500 555-0191
13708,13708,AW00013708,null,Rodney,L,Rubio,0,rodney15@adventure-works.com,1 (11) 500 555-0119
13709,13709,AW00013709,null,Devin,A,Flores,0,devin51@adventure-works.com,116-555-0111
13710,13710,AW00013710,null,Rodney,A,Ortega,0,rodney16@adventure-works.com,1 (11) 500 555-0128
13711,13711,AW00013711,null,Robin,null,Hernandez,0,robin1@adventure-works.com,1 (11) 500 555-0128
13712,13712,AW00013712,null,Robin,V,Alvarez,0,robin2@adventure-works.com,1 (11) 500 555-0198
13713,13713,AW00013713,null,Devin,M,Butler,0,devin52@adventure-works.com,536-555-0145
13714,13714,AW00013714,null,Devin,K,Simmons,0,devin53@adventure-works.com,250-555-0138
13715,13715,AW00013715,null,Robin,null,Moreno,0,robin3@adventure-works.com,1 (11) 500 555-0135
13716,13716,AW00013716,null,Devin,G,Foster,0,devin54@adventure-works.com,227-555-0182
13717,13717,AW00013717,null,Devin,null,Bryant,0,devin55@adventure-works.com,288-555-0116
13718,13718,AW00013718,null,Devin,null,Alexander,0,devin56@adventure-works.com,154-555-0181
13719,13719,AW00013719,null,Devin,A,Russell,0,devin57@adventure-works.com,797-555-0157
13720,13720,AW00013720,null,Robin,E,Munoz,0,robin4@adventure-works.com,1 (11) 500 555-0179
13721,13721,AW00013721,null,Devin,null,Griffin,0,devin58@adventure-works.com,497-555-0116
13722,13722,AW00013722,null,Robin,null,Romero,0,robin5@adventure-works.com,1 (11) 500 555-0168
13723,13723,AW00013723,null,Devin,D,Diaz,0,devin59@adventure-works.com,1 (11) 500 555-0133
13724,13724,AW00013724,null,Devin,null,Hayes,0,devin60@adventure-works.com,644-555-0160
13725,13725,AW00013725,null,Eduardo,W,Price,0,eduardo44@adventure-works.com,737-555-0178
13726,13726,AW00013726,null,Eduardo,null,Bennett,0,eduardo45@adventure-works.com,587-555-0119
13727,13727,AW00013727,null,Robin,J,Navarro,0,robin6@adventure-works.com,1 (11) 500 555-0151
13728,13728,AW00013728,null,Eduardo,E,Wood,0,eduardo46@adventure-works.com,598-555-0125
13729,13729,AW00013729,null,Eduardo,R,Barnes,0,eduardo47@adventure-works.com,162-555-0149
13730,13730,AW00013730,null,Robin,null,Gutierrez,0,robin7@adventure-works.com,1 (11) 500 555-0133
13731,13731,AW00013731,null,Eduardo,null,Ross,0,eduardo48@adventure-works.com,355-555-0178
13732,13732,AW00013732,null,Eduardo,R,Henderson,0,eduardo49@adventure-works.com,911-555-0117
13733,13733,AW00013733,null,Eduardo,null,Coleman,0,eduardo50@adventure-works.com,1 (11) 500 555-0125
13734,13734,AW00013734,null,Eduardo,O,Jenkins,0,eduardo51@adventure-works.com,846-555-0140
13735,13735,AW00013735,null,Robin,H,Torres,0,robin8@adventure-works.com,981-555-0119
13736,13736,AW00013736,null,Eduardo,R,Perry,0,eduardo52@adventure-works.com,119-555-0134
13737,13737,AW00013737,null,Eduardo,null,Powell,0,eduardo53@adventure-works.com,196-555-0183
13738,13738,AW00013738,null,Robin,null,Dominguez,0,robin9@adventure-works.com,1 (11) 500 555-0196
13739,13739,AW00013739,null,Robin,J,Gill,0,robin10@adventure-works.com,1 (11) 500 555-0166
13740,13740,AW00013740,null,Eduardo,F,Long,0,eduardo54@adventure-works.com,384-555-0198
13741,13741,AW00013741,null,Robin,null,Vazquez,0,robin11@adventure-works.com,1 (11) 500 555-0179
13742,13742,AW00013742,null,Eduardo,null,Patterson,0,eduardo55@adventure-works.com,190-555-0184
13743,13743,AW00013743,null,Eduardo,null,Hughes,0,eduardo56@adventure-works.com,184-555-0150
13744,13744,AW00013744,null,Eduardo,S,Flores,0,eduardo57@adventure-works.com,576-555-0177
13745,13745,AW00013745,null,Briana,J,Ramos,0,briana14@adventure-works.com,1 (11) 500 555-0174
13746,13746,AW00013746,null,Robin,H,Browning,0,robin12@adventure-works.com,802-555-0178
13747,13747,AW00013747,null,Eduardo,G,Butler,0,eduardo58@adventure-works.com,1 (11) 500 555-0196
13748,13748,AW00013748,null,Robin,null,Ramos,0,robin13@adventure-works.com,1 (11) 500 555-0111
13749,13749,AW00013749,null,Eduardo,null,Simmons,0,eduardo59@adventure-works.com,250-555-0134
13750,13750,AW00013750,null,Robin,null,Carlson,0,robin14@adventure-works.com,1 (11) 500 555-0170
13751,13751,AW00013751,null,Eduardo,null,Foster,0,eduardo60@adventure-works.com,522-555-0169
13752,13752,AW00013752,null,Eduardo,C,Gonzales,0,eduardo61@adventure-works.com,420-555-0156
13753,13753,AW00013753,null,Robin,L,Sanz,0,robin15@adventure-works.com,1 (11) 500 555-0194
13754,13754,AW00013754,null,Robin,null,Rubio,0,robin16@adventure-works.com,1 (11) 500 555-0145
13755,13755,AW00013755,null,Robin,null,Ortega,0,robin17@adventure-works.com,1 (11) 500 555-0163
13756,13756,AW00013756,null,Monique,J,Hernandez,0,monique0@adventure-works.com,1 (11) 500 555-0139
13757,13757,AW00013757,null,Eduardo,E,Alexander,0,eduardo62@adventure-works.com,313-555-0148
13758,13758,AW00013758,null,Eduardo,null,Russell,0,eduardo63@adventure-works.com,628-555-0177
13759,13759,AW00013759,null,Briana,null,Carlson,0,briana15@adventure-works.com,1 (11) 500 555-0136
13760,13760,AW00013760,null,Monique,C,Jimenez,0,monique1@adventure-works.com,1 (11) 500 555-0165
13761,13761,AW00013761,null,Monique,R,Moreno,0,monique2@adventure-works.com,1 (11) 500 555-0112
13762,13762,AW00013762,null,Eduardo,M,Griffin,0,eduardo64@adventure-works.com,168-555-0117
13763,13763,AW00013763,null,Eduardo,L,Diaz,0,eduardo65@adventure-works.com,1 (11) 500 555-0140
13764,13764,AW00013764,null,Monique,null,Munoz,0,monique3@adventure-works.com,1 (11) 500 555-0152
13765,13765,AW00013765,null,Richard,null,Price,0,richard56@adventure-works.com,722-555-0113
13766,13766,AW00013766,null,Monique,null,Alonso,0,monique4@adventure-works.com,1 (11) 500 555-0141
13767,13767,AW00013767,null,Richard,null,Bradley,0,richard57@adventure-works.com,498-555-0175
13768,13768,AW00013768,null,Monique,null,Romero,0,monique5@adventure-works.com,1 (11) 500 555-0145
13769,13769,AW00013769,null,Richard,W,Wood,0,richard58@adventure-works.com,1 (11) 500 555-0127
13770,13770,AW00013770,null,Monique,R,Navarro,0,monique6@adventure-works.com,1 (11) 500 555-0114
13771,13771,AW00013771,null,Richard,null,Blue,0,richard59@adventure-works.com,1 (11) 500 555-0159
13772,13772,AW00013772,null,Richard,J,Ross,0,richard60@adventure-works.com,1 (11) 500 555-0128
13773,13773,AW00013773,null,Monique,null,Gutierrez,0,monique7@adventure-works.com,1 (11) 500 555-0150
13774,13774,AW00013774,null,Richard,null,Coleman,0,richard61@adventure-works.com,144-555-0173
13775,13775,AW00013775,null,Monique,null,Torres,0,monique8@adventure-works.com,1 (11) 500 555-0181
13776,13776,AW00013776,null,Monique,C,Dominguez,0,monique9@adventure-works.com,596-555-0179
13777,13777,AW00013777,null,Richard,null,Johnston,0,richard62@adventure-works.com,577-555-0182
13778,13778,AW00013778,null,Monique,L,Gill,0,monique10@adventure-works.com,1 (11) 500 555-0191
13779,13779,AW00013779,null,Briana,A,Suarez,0,briana16@adventure-works.com,1 (11) 500 555-0165
13780,13780,AW00013780,null,Monique,A,Vazquez,0,monique11@adventure-works.com,1 (11) 500 555-0129
13781,13781,AW00013781,null,Richard,D,Powell,0,richard63@adventure-works.com,387-555-0182
13782,13782,AW00013782,null,Richard,A,Long,0,richard64@adventure-works.com,823-555-0147
13783,13783,AW00013783,null,Monique,W,Blanco,0,monique12@adventure-works.com,1 (11) 500 555-0125
13784,13784,AW00013784,null,Monique,K,Serrano,0,monique13@adventure-works.com,1 (11) 500 555-0184
13785,13785,AW00013785,null,Richard,L,Patterson,0,richard65@adventure-works.com,294-555-0180
13786,13786,AW00013786,null,Richard,L,Hughes,0,richard66@adventure-works.com,452-555-0132
13787,13787,AW00013787,null,Monique,null,Ramos,0,monique14@adventure-works.com,1 (11) 500 555-0111
13788,13788,AW00013788,null,Richard,null,Flores,0,richard67@adventure-works.com,774-555-0146
13789,13789,AW00013789,null,Richard,null,Washington,0,richard68@adventure-works.com,696-555-0112
13790,13790,AW00013790,null,Monique,null,Suarez,0,monique15@adventure-works.com,1 (11) 500 555-0127
13791,13791,AW00013791,null,Monique,R,Sanz,0,monique16@adventure-works.com,1 (11) 500 555-0127
13792,13792,AW00013792,null,Richard,C,Butler,0,richard69@adventure-works.com,491-555-0118
13793,13793,AW00013793,null,Richard,null,Simmons,0,richard70@adventure-works.com,1 (11) 500 555-0119
13794,13794,AW00013794,null,Monique,M,Rubio,0,monique17@adventure-works.com,1 (11) 500 555-0177
13795,13795,AW00013795,null,Richard,C,Foster,0,richard71@adventure-works.com,932-555-0117
13796,13796,AW00013796,null,Monique,C,Ortega,0,monique18@adventure-works.com,1 (11) 500 555-0177
13797,13797,AW00013797,null,Linda,null,Hernandez,0,linda18@adventure-works.com,591-555-0144
13798,13798,AW00013798,null,Richard,A,Gonzales,0,richard72@adventure-works.com,621-555-0196
13799,13799,AW00013799,null,Richard,A,Bryant,0,richard73@adventure-works.com,642-555-0119
13800,13800,AW00013800,null,Briana,M,Sandoval,0,briana17@adventure-works.com,1 (11) 500 555-0127
13801,13801,AW00013801,null,Linda,null,Alvarez,0,linda19@adventure-works.com,1 (11) 500 555-0112
13802,13802,AW00013802,null,Richard,M,Alexander,0,richard74@adventure-works.com,146-555-0119
13803,13803,AW00013803,null,Linda,null,Jimenez,0,linda20@adventure-works.com,1 (11) 500 555-0174
13804,13804,AW00013804,null,Richard,null,Russell,0,richard75@adventure-works.com,372-555-0160
13805,13805,AW00013805,null,Richard,null,Griffin,0,richard76@adventure-works.com,111-555-0166
13806,13806,AW00013806,null,Linda,A,Moreno,0,linda21@adventure-works.com,1 (11) 500 555-0194
13807,13807,AW00013807,null,Linda,A,Munoz,0,linda22@adventure-works.com,1 (11) 500 555-0143
13808,13808,AW00013808,null,Richard,A,Diaz,0,richard77@adventure-works.com,489-555-0188
13809,13809,AW00013809,null,Richard,null,Hayes,0,richard78@adventure-works.com,858-555-0127
13810,13810,AW00013810,null,Marcus,R,Price,0,marcus49@adventure-works.com,561-555-0129
13811,13811,AW00013811,null,Linda,D,Ferrier,0,linda23@adventure-works.com,1 (11) 500 555-0153
13812,13812,AW00013812,null,Linda,K,Romero,0,linda24@adventure-works.com,1 (11) 500 555-0145
13813,13813,AW00013813,null,Marcus,null,Bennett,0,marcus50@adventure-works.com,761-555-0188
13814,13814,AW00013814,null,Linda,null,Navarro,0,linda25@adventure-works.com,1 (11) 500 555-0189
13815,13815,AW00013815,null,Marcus,L,Wood,0,marcus51@adventure-works.com,387-555-0136
13816,13816,AW00013816,null,Linda,D,Gutierrez,0,linda26@adventure-works.com,149-555-0186
13817,13817,AW00013817,null,Marcus,null,Barnes,0,marcus52@adventure-works.com,890-555-0111
13818,13818,AW00013818,null,Linda,null,Travers,0,linda27@adventure-works.com,1 (11) 500 555-0169
13819,13819,AW00013819,null,Marcus,F,Ross,0,marcus53@adventure-works.com,448-555-0176
13820,13820,AW00013820,null,Marcus,D,Henderson,0,marcus54@adventure-works.com,1 (11) 500 555-0150
13821,13821,AW00013821,null,Linda,null,Dominguez,0,linda28@adventure-works.com,1 (11) 500 555-0140
13822,13822,AW00013822,null,Linda,null,Gill,0,linda29@adventure-works.com,1 (11) 500 555-0111
13823,13823,AW00013823,null,Marcus,J,Coleman,0,marcus55@adventure-works.com,119-555-0180
13824,13824,AW00013824,null,Linda,G,Vazquez,0,linda30@adventure-works.com,1 (11) 500 555-0113
13825,13825,AW00013825,null,Marcus,L,Jenkins,0,marcus56@adventure-works.com,393-555-0137
13826,13826,AW00013826,null,Marcus,L,Perry,0,marcus57@adventure-works.com,237-555-0115
13827,13827,AW00013827,null,Linda,null,Serrano,0,linda31@adventure-works.com,1 (11) 500 555-0130
13828,13828,AW00013828,null,Marcus,A,Powell,0,marcus58@adventure-works.com,999-555-0152
13829,13829,AW00013829,null,Linda,null,Ramos,0,linda32@adventure-works.com,1 (11) 500 555-0123
13830,13830,AW00013830,null,Marcus,J,Long,0,marcus59@adventure-works.com,862-555-0125
13831,13831,AW00013831,null,Marcus,D,Patterson,0,marcus60@adventure-works.com,394-555-0114
13832,13832,AW00013832,null,Linda,J,Carlson,0,linda33@adventure-works.com,1 (11) 500 555-0140
13833,13833,AW00013833,null,Linda,null,Suarez,0,linda34@adventure-works.com,1 (11) 500 555-0176
13834,13834,AW00013834,null,Marcus,A,Hughes,0,marcus61@adventure-works.com,299-555-0164
13835,13835,AW00013835,null,Linda,P,Sanz,0,linda35@adventure-works.com,1 (11) 500 555-0198
13836,13836,AW00013836,null,Marcus,null,Flores,0,marcus62@adventure-works.com,807-555-0178
13837,13837,AW00013837,null,Linda,D,Rubio,0,linda36@adventure-works.com,1 (11) 500 555-0153
13838,13838,AW00013838,null,Linda,C,Ortega,0,linda37@adventure-works.com,1 (11) 500 555-0150
13839,13839,AW00013839,null,Briana,L,Ortega,0,briana18@adventure-works.com,1 (11) 500 555-0116
13840,13840,AW00013840,null,Marcus,null,Washington,0,marcus63@adventure-works.com,1 (11) 500 555-0118
13841,13841,AW00013841,null,Marcus,V,Butler,0,marcus64@adventure-works.com,834-555-0187
13842,13842,AW00013842,null,Desiree,null,Alvarez,0,desiree0@adventure-works.com,1 (11) 500 555-0147
13843,13843,AW00013843,null,Marcus,null,Simmons,0,marcus65@adventure-works.com,708-555-0175
13844,13844,AW00013844,null,Desiree,L,Jimenez,0,desiree1@adventure-works.com,1 (11) 500 555-0168
13845,13845,AW00013845,null,Desirée,E,Moreno,0,desirée2@adventure-works.com,1 (11) 500 555-0151
13846,13846,AW00013846,null,Marcus,E,Foster,0,marcus66@adventure-works.com,327-555-0132
13847,13847,AW00013847,null,Desiree,null,Munoz,0,desiree3@adventure-works.com,1 (11) 500 555-0186
13848,13848,AW00013848,null,Desiree,J,Alonso,0,desiree4@adventure-works.com,992-555-0176
13849,13849,AW00013849,null,Marcus,M,Gonzales,0,marcus67@adventure-works.com,152-555-0147
13850,13850,AW00013850,null,Desiree,J,Romero,0,desiree5@adventure-works.com,1 (11) 500 555-0175
13851,13851,AW00013851,null,Marcus,M,Alexander,0,marcus68@adventure-works.com,905-555-0127
13852,13852,AW00013852,null,Marcus,null,Russell,0,marcus69@adventure-works.com,157-555-0150
13853,13853,AW00013853,null,Marcus,null,Griffin,0,marcus70@adventure-works.com,586-555-0175
13854,13854,AW00013854,null,Desiree,null,Navarro,0,desiree6@adventure-works.com,489-555-0112
13855,13855,AW00013855,null,Desiree,null,Gutierrez,0,desiree7@adventure-works.com,1 (11) 500 555-0161
13856,13856,AW00013856,null,Marcus,H,Diaz,0,marcus71@adventure-works.com,165-555-0185
13857,13857,AW00013857,null,Marcus,A,Hayes,0,marcus72@adventure-works.com,1 (11) 500 555-0141
13858,13858,AW00013858,null,Desiree,M,Torres,0,desiree8@adventure-works.com,445-555-0133
13859,13859,AW00013859,null,Damien,S,Raje,0,damien30@adventure-works.com,1 (11) 500 555-0166
13860,13860,AW00013860,null,Joy,L,Martin,0,joy1@adventure-works.com,1 (11) 500 555-0174
13861,13861,AW00013861,null,Desiree,S,Dominguez,0,desiree9@adventure-works.com,1 (11) 500 555-0133
13862,13862,AW00013862,null,Ian,J,Price,0,ian40@adventure-works.com,1 (11) 500 555-0134
13863,13863,AW00013863,null,Ian,K,Bennett,0,ian41@adventure-works.com,1 (11) 500 555-0139
13864,13864,AW00013864,null,Ian,C,Wood,0,ian42@adventure-works.com,304-555-0141
13865,13865,AW00013865,null,Ian,M,Barnes,0,ian43@adventure-works.com,734-555-0118
13866,13866,AW00013866,null,Desiree,null,Gill,0,desiree10@adventure-works.com,1 (11) 500 555-0118
13867,13867,AW00013867,null,Desiree,null,Vazquez,0,desiree11@adventure-works.com,1 (11) 500 555-0149
13868,13868,AW00013868,null,Ian,R,Ross,0,ian44@adventure-works.com,842-555-0145
13869,13869,AW00013869,null,Ian,E,Henderson,0,ian45@adventure-works.com,313-555-0114
13870,13870,AW00013870,null,Desiree,J,Bradley,0,desiree12@adventure-works.com,1 (11) 500 555-0140
13871,13871,AW00013871,null,Desiree,null,Serrano,0,desiree13@adventure-works.com,1 (11) 500 555-0168
13872,13872,AW00013872,null,Ian,null,Coleman,0,ian46@adventure-works.com,849-555-0134
13873,13873,AW00013873,null,Ian,M,Jenkins,0,ian47@adventure-works.com,817-555-0185
13874,13874,AW00013874,null,Ian,A,Perry,0,ian48@adventure-works.com,328-555-0115
13875,13875,AW00013875,null,Desiree,V,Carlson,0,desiree14@adventure-works.com,1 (11) 500 555-0161
13876,13876,AW00013876,null,Ian,null,Powell,0,ian49@adventure-works.com,121-555-0117
13877,13877,AW00013877,null,Desiree,H,Suarez,0,desiree15@adventure-works.com,1 (11) 500 555-0117
13878,13878,AW00013878,null,Ian,C,Long,0,ian50@adventure-works.com,212-555-0171
13879,13879,AW00013879,null,Ian,R,Patterson,0,ian51@adventure-works.com,228-555-0183
13880,13880,AW00013880,null,Ian,null,Hughes,0,ian52@adventure-works.com,240-555-0189
13881,13881,AW00013881,null,Desiree,null,Sanz,0,desiree16@adventure-works.com,423-555-0189
13882,13882,AW00013882,null,Ian,null,Flores,0,ian53@adventure-works.com,1 (11) 500 555-0123
13883,13883,AW00013883,null,Desiree,D,Rubio,0,desiree17@adventure-works.com,1 (11) 500 555-0113
13884,13884,AW00013884,null,Ian,M,Washington,0,ian54@adventure-works.com,135-555-0185
13885,13885,AW00013885,null,Joy,J,Gomez,0,joy2@adventure-works.com,1 (11) 500 555-0127
13886,13886,AW00013886,null,Desiree,A,Ortega,0,desiree18@adventure-works.com,1 (11) 500 555-0163
13887,13887,AW00013887,null,Theresa,null,Hernandez,0,theresa0@adventure-works.com,783-555-0197
13888,13888,AW00013888,null,Ian,M,Simmons,0,ian55@adventure-works.com,286-555-0117
13889,13889,AW00013889,null,Ian,A,Foster,0,ian56@adventure-works.com,924-555-0118
13890,13890,AW00013890,null,Theresa,H,Alvarez,0,theresa1@adventure-works.com,1 (11) 500 555-0131
13891,13891,AW00013891,null,Theresa,W,Jimenez,0,theresa2@adventure-works.com,175-555-0135
13892,13892,AW00013892,null,Ian,T,Gonzales,0,ian57@adventure-works.com,904-555-0153
13893,13893,AW00013893,null,Ian,null,Bryant,0,ian58@adventure-works.com,1 (11) 500 555-0117
13894,13894,AW00013894,null,Theresa,A,Moreno,0,theresa3@adventure-works.com,1 (11) 500 555-0177
13895,13895,AW00013895,null,Theresa,M,Munoz,0,theresa4@adventure-works.com,1 (11) 500 555-0124
